# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
18254.0000 HM394 268105 2 295.0000 p36 r68 295 N p36->v82->r68
18255.0000 HM396 216380 3 192.0000 p38 r78 296 N p38->r66->v90->r78
18266.0000 HM401 234569 1 5.0000 p45 r67 299 N p45->r67
18266.0000 HM359 153409 2 1878.0000 p31 r69 268 N p31->v90->r69
18282.0000 HM393 399362 3 364.0000 p8 r69 293 N p8->p2->r74->r69
18320.0000 HM402 191654 3 12.0000 p50 r78 299 N p50->p0->p16->r78
18339.0000 HM367 468256 2 1583.0000 p0 r75 273 N p0->p16->r75
18407.0000 HM382 437051 3 978.0000 p17 r67 283 N p17->v84->p50->r67
18462.0000 HM373 228291 3 1441.0000 p52 r68 275 N p52->p55->p0->r68
18525.0000 HM364 121434 2 1901.0000 p49 r79 268 N p49->p8->r79
18656.0000 HM355 483570 2 2475.0000 p58 r64 258 N p58->v88->r64
18661.0000 HM358 221944 3 2327.0000 p42 r61 261 N p42->v94->v88->r61
18724.0000 HM377 482418 1 1526.0000 p2 r61 274 N p2->r61
18757.0000 HM392 411495 2 883.0000 p32 r63 285 N p32->v80->r63
18771.0000 HM385 391745 3 1198.0000 p22 r62 280 N p22->p24->v94->r62
18793.0000 HM351 328353 3 2752.0000 p14 r75 254 N p14->p51->p54->r75
18881.0000 HM344 274330 2 3168.0000 p22 r73 247 N p22->v87->r73
18970.0000 HM331 475657 2 3866.0000 p37 r64 235 N p37->v85->r64
19000.0000 HM380 398852 3 1662.0000 p21 r69 272 N p21->p59->v91->r69
19036.0000 HM379 354656 2 1746.0000 p33 r70 270 N p33->v85->r70
19137.0000 HM413 174940 2 339.0000 p4 r68 294 N p4->r70->r68
19152.0000 HM388 352849 2 1426.0000 p28 r61 276 N p28->v84->r61
19212.0000 HM375 315272 2 2089.0000 p49 r73 265 N p49->p32->r73
19503.0000 HM383 170940 2 2022.0000 p44 r64 266 N p44->p4->r64
19512.0000 HM398 162734 2 1362.0000 p25 r78 277 N p25->v88->r78
19520.0000 HM381 194159 3 2145.0000 p22 r78 264 N p22->p24->v94->r78
19538.0000 HM400 304854 2 1311.0000 p53 r79 278 N p53->v94->r79
19573.0000 HM408 379899 2 989.0000 p43 r67 283 N p43->v90->r67
19787.0000 HM422 183403 2 603.0000 p13 r78 289 N p13->p2->r78
19853.0000 HM423 396013 2 612.0000 p54 r75 289 N p54->p35->r75
19916.0000 HM338 441192 1 4492.0000 p47 r65 225 N p47->r65
19942.0000 HM250 473134 1 8586.0000 p13 r66 156 N p13->r66
20034.0000 HM429 362860 3 516.0000 p27 r70 291 N p27->p50->v89->r70
20041.0000 HM417 317878 3 1080.0000 p24 r61 282 N p24->p51->v89->r61
20118.0000 HM386 387702 2 2504.0000 p7 r61 258 N p7->r78->r61
20123.0000 HM399 224466 3 1932.0000 p21 r61 267 N p21->v86->r78->r61
20143.0000 HM415 385843 2 1260.0000 p56 r62 279 N p56->v81->r62
20167.0000 HM409 300527 2 1544.0000 p46 r72 274 N p46->v83->r72
20193.0000 HM421 490004 2 1041.0000 p36 r78 282 N p36->v90->r78
20196.0000 HM426 324395 1 809.0000 p42 r70 286 N p42->r70
20202.0000 HM420 343515 2 1096.0000 p17 r61 281 N p17->v87->r61
20348.0000 HM447 442827 1 18.0000 p47 r74 299 N p47->r74
20352.0000 HM442 423902 2 250.0000 p57 r66 295 N p57->v84->r66
20356.0000 HM403 431378 2 2014.0000 p43 r72 266 N p43->v87->r72
20433.0000 HM418 374203 2 1418.0000 p48 r77 276 N p48->v82->r77
20525.0000 HM441 362014 2 457.0000 p53 r66 292 N p53->v90->r66
20576.0000 HM350 428079 2 4587.0000 p26 r66 223 N p26->p14->r66
20666.0000 HM437 291635 2 787.0000 p55 r77 286 N p55->v85->r77
20677.0000 HM404 193943 2 2293.0000 p56 r73 261 N p56->v81->r73
20695.0000 HM434 450545 3 949.0000 p25 r75 284 N p25->p8->v92->r75
20723.0000 HM435 106219 2 919.0000 p12 r77 284 N p12->v83->r77
20794.0000 HM428 187456 3 1308.0000 p51 r66 278 N p51->v89->r63->r66
20806.0000 HM343 182994 3 5134.0000 p6 r68 214 N p6->p29->r62->r68
20820.0000 HM389 446200 2 3052.0000 p48 r70 249 N p48->v81->r70
20828.0000 HM444 276534 2 637.0000 p5 r68 289 N p5->v86->r68
20846.0000 HM446 384980 2 566.0000 p18 r71 290 N p18->v81->r71
20861.0000 HM431 169086 2 1241.0000 p55 r71 279 N p55->v91->r71
20926.0000 HM436 491966 2 1087.0000 p16 r64 281 N p16->v93->r64
20928.0000 HM376 454857 3 3767.0000 p17 r71 237 N p17->v84->p26->r71
20934.0000 HM450 188580 3 473.0000 p2 r76 292 N p2->r78->v91->r76
20935.0000 HM454 130298 2 273.0000 p2 r63 295 N p2->p40->r63
20941.0000 HM410 315786 2 2262.0000 p25 r76 262 N p25->v91->r76
21048.0000 HM438 346096 2 1119.0000 p20 r75 281 N p20->v85->r75
21063.0000 HM390 472234 2 3265.0000 p21 r71 245 N p21->v84->r71
21074.0000 HM414 310152 2 2228.0000 p39 r60 262 N p39->p50->r60
21089.0000 HM440 184758 2 1069.0000 p59 r74 282 N p59->v84->r74
21198.0000 HM372 475996 2 4220.0000 p46 r71 229 N p46->r74->r71
21280.0000 HM430 466754 3 1716.0000 p8 r69 271 N p8->p25->r70->r69
21298.0000 HM405 173567 2 2863.0000 p52 r60 252 N p52->p31->r60
21310.0000 HM369 400497 2 4455.0000 p34 r71 225 N p34->p30->r71
21323.0000 HM465 248939 3 222.0000 p8 r74 296 N p8->p51->r63->r74
21345.0000 HM451 256103 3 833.0000 p57 r78 286 N p57->p9->v81->r78
21382.0000 HM416 257772 3 2461.0000 p56 r68 258 N p56->v81->p28->r68
21387.0000 HM387 206674 2 3714.0000 p19 r68 238 N p19->p28->r68
21422.0000 HM424 227432 2 2122.0000 p46 r76 264 N p46->p52->r76
21478.0000 HM425 214704 2 2137.0000 p39 r60 264 N p39->p10->r60
21489.0000 HM456 123235 3 750.0000 p52 r78 287 N p52->v89->v93->r78
21504.0000 HM473 270335 1 14.0000 p30 r63 299 N p30->r63
21515.0000 HM466 375171 2 371.0000 p44 r68 293 N p44->p14->r68
21525.0000 HM452 481696 2 961.0000 p2 r68 283 N p2->p14->r68
21528.0000 HM354 134726 1 5382.0000 p14 r68 210 N p14->r68
21556.0000 HM419 494202 2 2487.0000 p41 r73 258 N p41->p22->r73
21584.0000 HM449 445508 2 1157.0000 p59 r61 280 N p59->v82->r61
21586.0000 HM458 413113 1 786.0000 p20 r76 286 N p20->r76
21682.0000 HM378 226306 2 4428.0000 p57 r69 226 N p57->v88->r69
21759.0000 HM455 266887 1 1054.0000 p13 r63 282 N p13->r63
21781.0000 HM464 249624 2 720.0000 p19 r71 288 N p19->v82->r71
21786.0000 HM471 163925 2 390.0000 p2 r77 293 N p2->v85->r77
21813.0000 HM412 437253 2 3047.0000 p16 r79 249 N p16->p0->r79
21842.0000 HM463 106883 2 827.0000 p30 r68 286 N p30->v85->r68
21928.0000 HM311 462229 2 7781.0000 p48 r68 170 N p48->v91->r68
21949.0000 HM439 263007 2 1976.0000 p10 r79 267 N p10->v91->r79
21966.0000 HM406 452820 2 3477.0000 p26 r60 242 N p26->v83->r60
22009.0000 HM391 109749 2 4178.0000 p29 r67 230 N p29->v91->r67
22048.0000 HM433 233364 3 2333.0000 p35 r72 261 N p35->r75->p23->r72
22060.0000 HM460 410202 2 1182.0000 p19 r68 280 N p19->v82->r68
22067.0000 HM478 352696 3 321.0000 p52 r79 294 N p52->p35->v81->r79
22070.0000 HM448 229066 1 1695.0000 p43 r73 271 N p43->r73
22088.0000 HM397 265025 1 3971.0000 p44 r75 233 N p44->r75
22154.0000 HM457 267162 2 1385.0000 p57 r66 276 N p57->v92->r66
22193.0000 HM470 359392 2 833.0000 p17 r61 286 N p17->v81->r61
22330.0000 HM480 182445 2 497.0000 p52 r70 291 N p52->v92->r70
22333.0000 HM489 305567 3 140.0000 p32 r75 297 N p32->p13->v88->r75
22629.0000 HM488 331976 2 467.0000 p23 r79 292 N p23->v85->r79
22672.0000 HM487 319478 2 558.0000 p15 r60 290 N p15->v91->r60
22723.0000 HM500 249625 1 28.0000 p42 r60 299 N p42->r60
22751.0000 HM395 483738 2 4732.0000 p25 r73 221 N p25->v88->r73
22809.0000 HM461 421801 2 1878.0000 p53 r73 268 N p53->p11->r73
22820.0000 HM502 283367 2 46.0000 p11 r60 299 N p11->v81->r60
23042.0000 HM432 117721 2 3374.0000 p51 r73 243 N p51->v89->r73
23045.0000 HM477 347223 1 1358.0000 p57 r77 277 N p57->r77
23051.0000 HM427 217454 2 3618.0000 p55 r60 239 N p55->v84->r60
23082.0000 HM498 195016 2 483.0000 p45 r71 291 N p45->v85->r71
23107.0000 HM499 195670 1 462.0000 p30 r78 292 N p30->r78
23124.0000 HM445 331188 3 2878.0000 p55 r79 252 N p55->v83->p22->r79
23156.0000 HM472 274133 2 1706.0000 p23 r73 271 N p23->v92->r73
23201.0000 HM476 159195 2 1555.0000 p4 r64 274 N p4->r72->r64
23252.0000 HM315 124082 2 8909.0000 p28 r64 151 N p28->v92->r64
23271.0000 HM371 303788 2 6332.0000 p52 r70 194 N p52->p55->r70
23338.0000 HM474 492098 3 1798.0000 p10 r64 270 N p10->v87->p15->r64
23409.0000 HM485 240685 1 1385.0000 p45 r63 276 N p45->r63
23452.0000 HM510 182828 2 358.0000 p20 r71 294 N p20->v94->r71
23610.0000 HM517 113573 1 265.0000 p58 r64 295 N p58->r64
23653.0000 HM501 471669 2 927.0000 p7 r64 284 N p7->v86->r64
23699.0000 HM462 224590 2 2733.0000 p47 r65 254 N p47->v89->r65
23700.0000 HM484 219009 2 1710.0000 p41 r73 271 N p41->v85->r73
23808.0000 HM490 232317 1 1577.0000 p42 r65 273 N p42->r65
23848.0000 HM519 200440 1 426.0000 p35 r60 292 N p35->r60
23896.0000 HM443 158942 3 3764.0000 p33 r69 237 N p33->v85->p35->r69
23975.0000 HM516 189281 1 666.0000 p6 r74 288 N p6->r74
24026.0000 HM497 498477 2 1479.0000 p59 r74 275 N p59->p11->r74
24033.0000 HM515 439368 2 756.0000 p24 r75 287 N p24->v90->r75
24038.0000 HM513 190257 2 832.0000 p49 r78 286 N p49->v92->r78
24058.0000 HM514 110023 3 822.0000 p26 r71 286 N p26->p48->r62->r71
24062.0000 HM475 183808 2 2472.0000 p13 r62 258 N p13->r71->r62
24108.0000 HM411 280769 2 5394.0000 p23 r69 210 N p23->v92->r69
24194.0000 HM508 337454 3 1169.0000 p19 r75 280 N p19->p8->v89->r75
24202.0000 HM486 430054 3 2146.0000 p51 r60 264 N p51->v80->p56->r60
24251.0000 HM506 105737 2 1329.0000 p48 r63 277 N p48->r62->r63
24288.0000 HM525 212023 2 600.0000 p44 r64 290 N p44->v80->r64
24322.0000 HM536 466095 2 154.0000 p11 r75 297 N p11->r64->r75
24361.0000 HM532 227866 2 367.0000 p35 r75 293 N p35->v81->r75
24384.0000 HM534 147150 2 320.0000 p49 r72 294 N p49->v83->r72
24472.0000 HM518 351947 2 1091.0000 p32 r79 281 N p32->v88->r79
24484.0000 HM523 269780 2 887.0000 p38 r66 285 N p38->v83->r66
24546.0000 HM493 419657 2 2174.0000 p43 r72 263 N p43->p19->r72
24557.0000 HM521 494612 2 1062.0000 p7 r72 282 N p7->p10->r72
24566.0000 HM541 241212 2 138.0000 p8 r78 297 N p8->v87->r78
24567.0000 HM453 407647 2 3943.0000 p9 r72 234 N p9->r70->r72
24583.0000 HM346 186261 2 8765.0000 p15 r76 153 N p15->v82->r76
24590.0000 HM528 193964 2 783.0000 p45 r78 286 N p45->v85->r78
24594.0000 HM538 163340 2 319.0000 p54 r78 294 N p54->v85->r78
24635.0000 HM535 450462 2 526.0000 p35 r71 291 N p35->p46->r71
24635.0000 HM509 353209 2 1575.0000 p30 r61 273 N p30->v92->r61
24670.0000 HM533 349569 2 638.0000 p45 r78 289 N p45->v86->r78
24706.0000 HM529 139554 2 852.0000 p20 r69 285 N p20->v89->r69
24833.0000 HM540 394680 2 465.0000 p58 r77 292 N p58->v81->r77
24882.0000 HM530 490377 2 973.0000 p8 r77 283 N p8->p31->r77
24941.0000 HM503 488368 3 2123.0000 p39 r69 264 N p39->r75->p26->r69
24944.0000 HM544 387062 3 407.0000 p52 r68 293 N p52->p57->r73->r68
24957.0000 HM543 488175 1 461.0000 p36 r69 292 N p36->r69
24966.0000 HM552 272293 2 77.0000 p2 r66 298 N p2->p33->r66
25179.0000 HM494 284496 2 2769.0000 p4 r68 253 N p4->v94->r68
25236.0000 HM495 121974 1 2777.0000 p20 r71 253 N p20->r71
25244.0000 HM558 424006 3 68.0000 p48 r73 298 N p48->p5->v81->r73
25256.0000 HM555 411945 2 222.0000 p10 r71 296 N p10->v91->r71
25283.0000 HM345 409619 2 9514.0000 p15 r76 141 N p15->v82->r76
25366.0000 HM479 157080 3 3563.0000 p29 r72 240 N p29->p27->p25->r72
25391.0000 HM548 172121 3 669.0000 p39 r61 288 N p39->p45->v92->r61
25395.0000 HM505 480341 2 2516.0000 p41 r75 258 N p41->v87->r75
25560.0000 HM522 268283 3 2021.0000 p34 r66 266 N p34->v89->p20->r66
25583.0000 HM496 317655 2 3091.0000 p8 r65 248 N p8->v83->r65
25661.0000 HM467 478414 3 4457.0000 p34 r70 225 N p34->v89->r67->r70
25722.0000 HM527 188085 2 1945.0000 p52 r63 267 N p52->v82->r63
25726.0000 HM330 431585 2 10668.0000 p34 r66 122 N p34->v92->r66
25730.0000 HM542 363530 2 1268.0000 p42 r78 278 N p42->v81->r78
25740.0000 HM491 362048 2 3459.0000 p39 r61 242 N p39->r62->r61
25768.0000 HM531 427982 2 1805.0000 p51 r66 269 N p51->v91->r66
25829.0000 HM560 143608 1 586.0000 p38 r71 290 N p38->r71
25837.0000 HM374 161253 1 8756.0000 p14 r61 154 N p14->r61
25902.0000 HM524 219310 3 2248.0000 p4 r79 262 N p4->p42->v94->r79
25903.0000 HM537 315789 1 1681.0000 p29 r78 271 N p29->r78
25921.0000 HM482 233943 2 4022.0000 p27 r65 232 N p27->p29->r65
25974.0000 HM561 305867 2 673.0000 p20 r70 288 N p20->v81->r70
26018.0000 HM553 131681 2 1072.0000 p15 r63 282 N p15->v93->r63
26090.0000 HM574 164330 3 181.0000 p58 r70 296 N p58->v93->v94->r70
26103.0000 HM557 159477 3 960.0000 p8 r73 284 N p8->r67->p59->r73
26130.0000 HM572 283218 2 332.0000 p9 r70 294 N p9->v89->r70
26161.0000 HM570 243272 2 467.0000 p4 r76 292 N p4->v84->r76
26246.0000 HM551 277387 2 1389.0000 p17 r78 276 N p17->v94->r78
26247.0000 HM469 257769 2 4946.0000 p53 r79 217 N p53->p1->r79
26307.0000 HM559 231471 2 1097.0000 p40 r75 281 N p40->v84->r75
26325.0000 HM545 197090 3 1744.0000 p15 r71 270 N p15->p37->p59->r71
26329.0000 HM563 450819 3 925.0000 p11 r72 284 N p11->v82->v84->r72
26384.0000 HM504 133277 1 3535.0000 p49 r62 241 N p49->r62
26456.0000 HM577 490989 2 414.0000 p55 r60 293 N p55->v87->r60
26547.0000 HM571 320532 2 804.0000 p13 r77 286 N p13->v89->r77
26576.0000 HM576 259642 2 565.0000 p54 r73 290 N p54->v80->r73
26621.0000 HM589 243132 1 44.0000 p34 r75 299 N p34->r75
26652.0000 HM468 339918 2 5389.0000 p22 r62 210 N p22->r73->r62
26677.0000 HM566 103744 2 1141.0000 p27 r75 280 N p27->p5->r75
26699.0000 HM586 295604 2 260.0000 p54 r69 295 N p54->p57->r69
26800.0000 HM583 347855 2 467.0000 p9 r77 292 N p9->r72->r77
26980.0000 HM575 324003 2 1027.0000 p12 r70 282 N p12->r77->r70
27020.0000 HM587 167187 3 544.0000 p7 r70 290 N p7->p59->v87->r70
27108.0000 HM597 458564 2 135.0000 p54 r74 297 N p54->p34->r74
27143.0000 HM598 493019 3 138.0000 p23 r76 297 N p23->p51->v92->r76
27174.0000 HM539 240845 1 2846.0000 p11 r78 252 N p11->r78
27187.0000 HM546 409342 2 2566.0000 p16 r70 257 N p16->v82->r70
27197.0000 HM568 424363 3 1566.0000 p55 r66 273 N p55->p14->r61->r66
27216.0000 HM565 457650 1 1729.0000 p12 r76 271 N p12->r76
27229.0000 HM569 320589 2 1565.0000 p30 r73 273 N p30->v92->r73
27256.0000 HM550 114921 2 2448.0000 p55 r67 259 N p55->p9->r67
27275.0000 HM547 242416 2 2610.0000 p11 r70 256 N p11->p9->r70
27333.0000 HM594 276075 2 516.0000 p55 r70 291 N p55->r75->r70
27439.0000 HM596 297514 2 509.0000 p47 r60 291 N p47->v83->r60
27479.0000 HM581 461994 3 1235.0000 p55 r60 279 N p55->v93->p20->r60
27490.0000 HM592 374285 2 745.0000 p19 r62 287 N p19->r73->r62
27533.0000 HM567 380666 2 1951.0000 p23 r72 267 N p23->v92->r72
27614.0000 HM590 338286 2 987.0000 p0 r72 283 N p0->v84->r72
27671.0000 HM591 171166 2 985.0000 p15 r73 283 N p15->p38->r73
27783.0000 HM554 277952 1 2779.0000 p49 r74 253 N p49->r74
27803.0000 HM562 299004 3 2458.0000 p48 r79 259 N p48->p38->r68->r79
27830.0000 HM573 137834 3 1975.0000 p38 r61 267 N p38->r71->p27->r61
27833.0000 HM582 114189 2 1554.0000 p15 r79 274 N p15->r76->r79
27852.0000 HM556 194647 2 2769.0000 p14 r71 253 N p14->v88->r71
27904.0000 HM549 440156 3 3138.0000 p16 r60 247 N p16->p40->v89->r60
27957.0000 HM604 343784 2 681.0000 p20 r61 288 N p20->v90->r61
27963.0000 HM564 311386 2 2527.0000 p24 r65 257 N p24->v91->r65
28063.0000 HM608 330738 3 596.0000 p57 r60 290 N p57->p16->v86->r60
28200.0000 HM603 249341 3 971.0000 p14 r69 283 N p14->p25->v90->r69
28273.0000 HM623 458870 2 98.0000 p22 r65 298 N p22->r62->r65
28298.0000 HM610 428682 2 748.0000 p48 r70 287 N p48->v86->r70
28328.0000 HM613 302935 3 633.0000 p46 r69 289 N p46->p47->v80->r69
28342.0000 HM622 413379 1 227.0000 p25 r68 296 N p25->r68
28383.0000 HM605 266022 2 1062.0000 p53 r61 282 N p53->v83->r61
28383.0000 HM483 120485 2 6434.0000 p49 r68 192 N p49->p58->r68
28396.0000 HM620 231727 3 369.0000 p12 r71 293 N p12->r73->v92->r71
28465.0000 HM601 109567 2 1317.0000 p36 r62 278 N p36->v83->r62
28523.0000 HM621 241517 2 449.0000 p4 r60 292 N p4->p6->r60
28620.0000 HM599 292174 2 1565.0000 p58 r77 273 N p58->v93->r77
28638.0000 HM611 344954 2 1034.0000 p5 r76 282 N p5->v81->r76
28681.0000 HM624 170968 1 459.0000 p43 r75 292 N p43->r75
28782.0000 HM628 251147 2 385.0000 p6 r68 293 N p6->r60->r68
28865.0000 HM629 268313 1 423.0000 p55 r62 292 N p55->r62
28993.0000 HM614 254290 3 1239.0000 p15 r62 279 N p15->p43->v85->r62
28994.0000 HM640 329138 2 85.0000 p50 r60 298 N p50->v89->r60
29017.0000 HM615 406145 2 1226.0000 p52 r63 279 N p52->p13->r63
29077.0000 HM606 466547 3 1709.0000 p11 r68 271 N p11->r71->v84->r68
29089.0000 HM612 428887 2 1438.0000 p27 r71 276 N p27->v82->r71
29095.0000 HM584 270975 2 2732.0000 p53 r71 254 N p53->v82->r71
29255.0000 HM626 295647 1 937.0000 p46 r65 284 N p46->r65
29262.0000 HM585 343100 2 2855.0000 p41 r66 252 N p41->p55->r66
29368.0000 HM636 367535 3 592.0000 p50 r71 290 N p50->p58->v84->r71
29591.0000 HM511 468784 2 6460.0000 p13 r62 192 N p13->p17->r62
29602.0000 HM492 314233 1 7283.0000 p45 r71 178 N p45->r71
29612.0000 HM579 422374 1 3475.0000 p3 r63 242 N p3->r63
29670.0000 HM593 499917 2 2893.0000 p58 r78 251 N p58->p29->r78
29676.0000 HM634 486068 3 984.0000 p3 r61 283 N p3->p6->r68->r61
29691.0000 HM602 497498 2 2505.0000 p18 r64 258 N p18->p19->r64
29883.0000 HM619 116906 2 1887.0000 p28 r68 268 N p28->v89->r68
29947.0000 HM618 475835 2 1998.0000 p23 r75 266 N p23->v91->r75
29954.0000 HM649 436021 2 650.0000 p34 r60 289 N p34->p52->r60
30029.0000 HM631 284124 3 1490.0000 p19 r65 275 N p19->v82->v92->r65
30084.0000 HM595 431605 1 3207.0000 p21 r69 246 N p21->r69
30135.0000 HM632 195231 3 1537.0000 p40 r67 274 N p40->v92->p13->r67
30159.0000 HM655 315718 2 625.0000 p3 r67 289 N p3->p34->r67
30177.0000 HM643 430777 2 1118.0000 p43 r67 281 N p43->v85->r67
30258.0000 HM651 214519 1 868.0000 p16 r63 285 N p16->r63
30264.0000 HM625 415891 2 1995.0000 p9 r67 266 N p9->r77->r67
30316.0000 HM600 266033 2 3226.0000 p51 r63 246 N p51->v82->r63
30323.0000 HM648 184347 2 1057.0000 p53 r79 282 N p53->v81->r79
30329.0000 HM578 281011 2 4237.0000 p8 r79 229 N p8->v81->r79
30333.0000 HM673 400309 3 66.0000 p34 r67 298 N p34->p13->v83->r67
30380.0000 HM635 268247 2 1652.0000 p13 r68 272 N p13->v81->r68
30402.0000 HM652 323073 3 981.0000 p4 r62 283 N p4->p2->p16->r62
30412.0000 HM633 418812 2 1770.0000 p12 r66 270 N p12->p25->r66
30536.0000 HM650 456533 1 1191.0000 p30 r62 280 N p30->r62
30537.0000 HM580 340923 2 4349.0000 p58 r75 227 N p58->p29->r75
30541.0000 HM662 230179 2 754.0000 p50 r77 287 N p50->v89->r77
30543.0000 HM670 272519 2 414.0000 p26 r66 293 N p26->v94->r66
30546.0000 HM617 247688 2 2652.0000 p28 r77 255 N p28->v89->r77
30547.0000 HM641 378054 2 1582.0000 p33 r69 273 N p33->r61->r69
30560.0000 HM658 154806 1 922.0000 p29 r61 284 N p29->r61
30617.0000 HM674 480755 2 297.0000 p6 r78 295 N p6->v93->r78
30645.0000 HM665 224995 1 716.0000 p30 r73 288 N p30->r73
30667.0000 HM639 159788 2 1789.0000 p51 r66 270 N p51->v87->r66
30722.0000 HM671 497550 3 551.0000 p39 r72 290 N p39->p45->v90->r72
30730.0000 HM675 104668 3 354.0000 p38 r66 294 N p38->p47->p22->r66
30755.0000 HM337 385041 3 15367.0000 p56 r78 43 N p56->p9->p39->r78
30974.0000 HM660 186678 2 1270.0000 p3 r70 278 N p3->v91->r70
31006.0000 HM680 394482 3 396.0000 p2 r64 293 N p2->r72->v84->r64
31082.0000 HM656 165196 2 1517.0000 p57 r71 274 N p57->v89->r71
31174.0000 HM646 151357 2 1971.0000 p35 r78 267 N p35->v89->r78
31235.0000 HM664 323563 2 1346.0000 p44 r69 277 N p44->v85->r69
31318.0000 HM687 181792 2 397.0000 p6 r75 293 N p6->v91->r75
31337.0000 HM638 286007 2 2495.0000 p58 r62 258 N p58->v89->r62
31338.0000 HM659 179325 2 1666.0000 p24 r74 272 N p24->p23->r74
31347.0000 HM667 415699 2 1328.0000 p51 r71 277 N p51->v86->r71
31397.0000 HM609 357713 2 3890.0000 p40 r66 235 N p40->v89->r66
31408.0000 HM627 119362 1 3048.0000 p9 r60 249 N p9->r60
31444.0000 HM645 393234 3 2301.0000 p48 r74 261 N p48->p33->v86->r74
31487.0000 HM663 111994 3 1645.0000 p39 r77 272 N p39->p9->v90->r77
31684.0000 HM693 234903 3 519.0000 p32 r77 291 N p32->p0->r64->r77
31690.0000 HM669 336418 2 1599.0000 p16 r79 273 N p16->v82->r79
31714.0000 HM630 210383 3 3230.0000 p56 r68 246 N p56->p43->v84->r68
31727.0000 HM679 262288 3 1172.0000 p4 r78 280 N p4->r69->p31->r78
31883.0000 HM520 152799 2 8419.0000 p37 r78 159 N p37->p49->r78
31907.0000 HM697 230193 2 550.0000 p13 r68 290 N p13->p26->r68
31975.0000 HM704 310564 2 273.0000 p45 r79 295 N p45->p51->r79
32001.0000 HM711 450661 1 10.0000 p51 r79 299 N p51->r79
32045.0000 HM512 420873 1 8873.0000 p6 r79 152 N p6->r79
32054.0000 HM616 231694 2 4219.0000 p57 r69 229 N p57->p11->r69
32182.0000 HM678 354736 2 1667.0000 p20 r60 272 N p20->v89->r60
32224.0000 HM683 134851 3 1490.0000 p9 r67 275 N p9->p45->p23->r67
32235.0000 HM686 149136 3 1374.0000 p36 r76 277 N p36->r63->v86->r76
32238.0000 HM705 120123 2 498.0000 p29 r64 291 N p29->v87->r64
32301.0000 HM642 438202 2 3300.0000 p0 r75 245 N p0->p32->r75
32342.0000 HM690 177084 1 1304.0000 p41 r60 278 N p41->r60
32399.0000 HM698 353848 2 1006.0000 p0 r76 283 N p0->v88->r76
32428.0000 HM710 277726 3 481.0000 p45 r69 291 N p45->p23->v82->r69
32507.0000 HM691 267640 1 1428.0000 p14 r79 276 N p14->r79
32530.0000 HM718 288112 2 209.0000 p10 r60 296 N p10->v85->r60
32540.0000 HM677 498457 2 2079.0000 p44 r60 265 N p44->v85->r60
32546.0000 HM647 272270 2 3310.0000 p20 r75 244 N p20->p41->r75
32546.0000 HM672 305731 1 2320.0000 p17 r64 261 N p17->r64
32629.0000 HM707 214129 2 792.0000 p2 r61 286 N p2->r75->r61
32680.0000 HM719 343660 1 324.0000 p55 r72 294 N p55->r72
32685.0000 HM676 116892 2 2276.0000 p44 r68 262 N p44->v85->r68
32766.0000 HM644 370732 2 3673.0000 p28 r73 238 N p28->v89->r73
32766.0000 HM637 285040 2 3956.0000 p49 r65 234 N p49->p13->r65
32778.0000 HM694 258215 2 1569.0000 p40 r75 273 N p40->v92->r75
32950.0000 HM661 173040 3 3201.0000 p55 r74 246 N p55->r62->p42->r74
33093.0000 HM722 103089 3 606.0000 p2 r76 289 N p2->v82->p52->r76
33175.0000 HM730 293339 1 335.0000 p17 r77 294 N p17->r77
33210.0000 HM607 466876 2 5788.0000 p21 r71 203 N p21->v90->r71
33298.0000 HM695 382115 2 2045.0000 p36 r68 265 N p36->v93->r68
33364.0000 HM666 248974 3 3381.0000 p58 r64 243 N p58->p38->v88->r64
33388.0000 HM701 148833 2 1841.0000 p43 r62 269 N p43->p30->r62
33489.0000 HM727 198709 3 797.0000 p8 r66 286 N p8->r76->v91->r66
33493.0000 HM702 425928 1 1908.0000 p43 r78 268 N p43->r78
33547.0000 HM739 273659 2 349.0000 p6 r66 294 N p6->v80->r66
33562.0000 HM726 288350 2 909.0000 p31 r69 284 N p31->v90->r69
33655.0000 HM715 394744 2 1481.0000 p31 r78 275 N p31->v81->r78
33659.0000 HM684 444203 2 2876.0000 p48 r61 252 N p48->v90->r61
33694.0000 HM588 481010 2 7159.0000 p1 r63 180 N p1->v93->r63
33698.0000 HM725 158904 2 1100.0000 p6 r69 281 N p6->p45->r69
33787.0000 HM720 466035 2 1400.0000 p17 r69 276 N p17->r61->r69
33896.0000 HM741 287216 2 590.0000 p35 r60 290 N p35->p26->r60
33912.0000 HM724 496214 2 1347.0000 p6 r67 277 N p6->p45->r67
33959.0000 HM734 139375 2 957.0000 p51 r69 284 N p51->v93->r69
34010.0000 HM731 402809 2 1135.0000 p51 r69 281 N p51->p44->r69
34071.0000 HM657 496654 3 4465.0000 p2 r67 225 N p2->p4->r63->r67
34088.0000 HM729 493147 3 1306.0000 p14 r63 278 N p14->p41->v91->r63
34137.0000 HM737 256778 3 1015.0000 p2 r74 283 N p2->p50->v84->r74
34139.0000 HM744 129730 2 699.0000 p9 r68 288 N p9->r60->r68
34147.0000 HM746 399016 2 613.0000 p12 r61 289 N p12->v91->r61
34150.0000 HM481 276340 2 12284.0000 p53 r79 95 N p53->p46->r79
34217.0000 HM756 166482 2 240.0000 p0 r66 296 N p0->v82->r66
